id,file,line,owner,tag,label_hint,source
"C01985","local/mobile.html","2274","rRpt","div","'+tile(IC.alert,'var(--warn)','var(--warn-bg)')+'","<div class=""prow"" style=""cursor:pointer"" onclick=""G.sub={t:\'dups\'};render()"">"
"C01986","local/mobile.html","2292","rmBadgesM","button","＋ 연락처 추가","<button class=""btn btn-primary"" onclick=""contactEditSheetM(\'\')"">"
"C01987","local/mobile.html","2293","rmBadgesM","button","＋ 추가","<button onclick=""contactEditSheetM(\'\')"" style=""color:var(--blue);font-weight:800"">"
"C01988","local/mobile.html","2295","rmBadgesM","button","","<button '+(!c.officeTel?'disabled':'')+' onclick=""callContactM(\'office\',\''+key+'\')"">"
"C01989","local/mobile.html","2295","rmBadgesM","button","","<button '+(!c.mobile?'disabled':'')+' onclick=""callContactM(\'mobile\',\''+key+'\')"">"
"C01990","local/mobile.html","2295","rmBadgesM","button","📞 전화","<button class=""pri"" '+(!c.mobile?'disabled':'')+' onclick=""callContactM(\'mobile\',\''+key+'\')"">"
"C01991","local/mobile.html","2295","rmBadgesM","button","✉ 문자","<button '+(!c.mobile?'disabled':'')+' onclick=""smsContactM(\''+key+'\')"">"
"C01992","local/mobile.html","2295","rmBadgesM","button","💬 카카오","<button '+(!c.mobile?'disabled':'')+' onclick=""kakaoContactM(\''+key+'\')"">"
"C01993","local/mobile.html","2295","rmBadgesM","button","📎 자료발송","<button '+(!c.mobile?'disabled':'')+' onclick=""openContextualMaterialM(\''+key+'\')"">"
"C01994","local/mobile.html","2295","rmBadgesM","button","연락처·동의 수정","<button onclick=""contactEditSheetM(\''+key+'\')"">"
"C01995","local/mobile.html","2298","rmBadgesM","input","","<input id=""ce-office"" inputmode=""tel"" value=""'+escAttr(c.officeTel)+'"" style=""width:100%;margin:6px 0 10px;border:1px solid var(--line-2);border-radius:11px;padding:12px;font:inherit"">"
"C01996","local/mobile.html","2298","rmBadgesM","select","'+CONTACT_ROLES.map(function(r){return '","<select id=""ce-role"" style=""width:100%;margin:6px 0 10px;border:1px solid var(--line-2);border-radius:11px;padding:12px;font:inherit"">"
"C01997","local/mobile.html","2298","rmBadgesM","input","","<input id=""ce-name"" value=""'+escAttr(c.name)+'"" style=""width:100%;margin:6px 0 10px;border:1px solid var(--line-2);border-radius:11px;padding:12px;font:inherit"">"
"C01998","local/mobile.html","2298","rmBadgesM","input","","<input id=""ce-mobile"" inputmode=""tel"" value=""'+escAttr(c.mobile)+'"" style=""width:100%;margin:6px 0 10px;border:1px solid var(--line-2);border-radius:11px;padding:12px;font:inherit"">"
"C01999","local/mobile.html","2298","rmBadgesM","input","","<input id=""ce-email"" type=""email"" value=""'+escAttr(c.officeEmail)+'"" style=""width:100%;margin:6px 0 10px;border:1px solid var(--line-2);border-radius:11px;padding:12px;font:inherit"">"
"C02000","local/mobile.html","2298","rmBadgesM","input"," 문자 광고성 정보 수신 동의","<input id=""ce-sms"" type=""checkbox"" '+(c.smsConsent?'checked':'')+'>"
"C02001","local/mobile.html","2298","rmBadgesM","input"," 카카오 광고성 정보 수신 동의","<input id=""ce-kakao"" type=""checkbox"" '+(c.kakaoConsent?'checked':'')+'>"
"C02002","local/mobile.html","2298","rmBadgesM","input"," 수신거부·발송 차단","<input id=""ce-block"" type=""checkbox"" '+(c.sendBlocked?'checked':'')+'>"
"C02003","local/mobile.html","2298","rmBadgesM","input","","<input id=""ce-consent-at"" type=""datetime-local"" value=""'+escAttr(c.consentAt?String(c.consentAt).slice(0,16):'')+'"">"
"C02004","local/mobile.html","2298","rmBadgesM","input","","<input id=""ce-block-reason"" type=""text"" value=""'+escAttr(c.sendBlockedReason)+'"" placeholder=""예: 고객 수신거부 요청"">"
"C02005","local/mobile.html","2298","rmBadgesM","button","연락처·동의 저장","<button class=""btn btn-primary"" onclick=""saveContactM()"">"
"C02006","local/mobile.html","2333","messageSheetM","button","","<button class=""m-rmtemplate '+(i===idx?'on':'')+'"" onclick=""rmPickM('+i+')"">"
"C02007","local/mobile.html","2333","messageSheetM","textarea","'+esc(t.body)+'","<textarea class=""m-rmbody"" id=""m-rmbody"" oninput=""rmRenderM()"">"
"C02008","local/mobile.html","2333","messageSheetM","button","💬 카카오","<button id=""m-rmchkakao"" onclick=""rmSwitchChannelM(\'kakao\')"">"
"C02009","local/mobile.html","2333","messageSheetM","button","✉ 문자","<button id=""m-rmchsms"" onclick=""rmSwitchChannelM(\'sms\')"">"
"C02010","local/mobile.html","2333","messageSheetM","input"," 지금 확인","<input type=""radio"" name=""m-rmmode"" '+(RM_M.mode==='now'?'checked':'')+' onchange=""rmModeM(\'now\')"">"
"C02011","local/mobile.html","2333","messageSheetM","input"," 예약 알림","<input type=""radio"" name=""m-rmmode"" '+(RM_M.mode==='schedule'?'checked':'')+' onchange=""rmModeM(\'schedule\')"">"
"C02012","local/mobile.html","2333","messageSheetM","input","","<input id=""m-rmschedule"" type=""datetime-local"" value=""'+escAttr(RM_M.scheduleAt)+'"" min=""'+escAttr(rmDefaultScheduleM())+'"" onchange=""rmScheduleChangedM()"">"
"C02013","local/mobile.html","2333","messageSheetM","input"," 고객 요청 자료·일정 안내 또는 계약 이행에 필요한 정보이며 광고 문구를 섞지 않았습니다.","<input id=""m-rminfo"" type=""checkbox"" onchange=""rmRenderM()"">"
"C02014","local/mobile.html","2333","messageSheetM","input"," 발송 후 ","<input id=""m-rmnext"" type=""checkbox"" checked>"
"C02015","local/mobile.html","2333","messageSheetM","select","","<select id=""m-rmnextdays"">"
"C02016","local/mobile.html","2333","messageSheetM","button","'+(channel==='sms'?'문자 앱에서 확인':'카카오에서 확인')+'","<button class=""btn btn-primary"" id=""m-rmgo"" onclick=""rmLaunchM()"">"
"C02017","local/mobile.html","2333","messageSheetM","button","문구만 복사","<button class=""btn btn-line"" style=""margin-top:7px"" onclick=""rmCopyM()"">"
"C02018","local/mobile.html","2333","messageSheetM","button","발송 완료","<button class=""btn btn-primary"" onclick=""rmConfirmM(\'sent\')"">"
"C02019","local/mobile.html","2333","messageSheetM","button","발송 실패","<button class=""btn btn-line"" onclick=""rmConfirmM(\'failed\')"">"
"C02020","local/mobile.html","2333","messageSheetM","button","발송 안 함","<button class=""btn btn-line"" style=""margin-top:7px"" onclick=""rmConfirmM(\'cancelled\')"">"
"C02021","local/mobile.html","2368","nearbyHTMLM","button","같이 방문","<button data-id=""'+escAttr(x.d.id)+'"" onclick=""event.stopPropagation();G.deal=this.dataset.id;G.tab=\'mine\';render()"">"
"C02022","local/mobile.html","2369","execTaskRowM","div","","<div class=""today-task-top"" onclick=""openTodayItem('+i+')"">"
"C02023","local/mobile.html","2369","execTaskRowM","button","📞 전화하기","<button class=""call"" onclick=""startTodayCall('+i+')"">"
"C02024","local/mobile.html","2369","execTaskRowM","button","상세 보기","<button onclick=""openTodayItem('+i+')"">"
"C02025","local/mobile.html","2369","execTaskRowM","button","✓ 완료","<button class=""done"" '+(done?'disabled':'')+' onclick=""todayCompleteM('+i+')"">"
"C02026","local/mobile.html","2369","execTaskRowM","button","연기","<button '+(done?'disabled':'')+' onclick=""todayPostponeM('+i+')"">"
"C02027","local/mobile.html","2372","reactivationHTMLM","button","","<button class=""wake-row"" data-id=""'+escAttr(x.d.id)+'"" onclick=""G.deal=this.dataset.id;G.tab=\'mine\';render()"">"
"C02028","local/mobile.html","2374","askResultHTMLM","button","","<button class=""lrow"" data-id=""'+escAttr(d.id)+'"" onclick=""G.deal=this.dataset.id;G.tab=\'mine\';render()"">"
"C02029","local/mobile.html","2378","rToday","button","","<button>"
"C02030","local/mobile.html","2378","rToday","button","","<button>"
"C02031","local/mobile.html","2378","rToday","button","","<button>"
"C02032","local/mobile.html","2378","rToday","button","","<button>"
"C02033","local/mobile.html","2378","rToday","input","","<input id=""crm-ask-m"" value=""'+escAttr(G.crmAsk||'')+'"" placeholder=""CRM에게 물어보기"" onkeydown=""if(event.key===\'Enter\')askSubmitM()"">"
"C02034","local/mobile.html","2378","rToday","button","찾기","<button onclick=""askSubmitM()"">"
"C02035","local/mobile.html","2378","rToday","button","오늘 전화","<button onclick=""askExampleM(\'내가 오늘 전화해야 하는 곳\')"">"
"C02036","local/mobile.html","2378","rToday","button","이번 주 방문","<button onclick=""askExampleM(\'이번 주 방문 예정 현장\')"">"
"C02037","local/mobile.html","2378","rToday","button","30일 미접촉","<button onclick=""askExampleM(\'30일 넘게 연락 안 한 곳\')"">"
"C02038","local/mobile.html","2378","rToday","button","1억·Next 없음","<button onclick=""askExampleM(\'견적 1억 이상인데 다음 행동 없는 곳\')"">"
"C02039","local/mobile.html","2378","rToday","button","","<button class=""pri"" onclick=""G.tab=\'mine\';render()"">"
"C02040","local/mobile.html","2378","rToday","button","","<button onclick=""G.tab=\'find\';render()"">"
"C02041","local/mobile.html","2380","todayPostponeM","button","'+x[0]+'","<button class=""cchip gr"" onclick=""applyTodayPostponeM('+x[1]+')"">"
"C02042","local/mobile.html","2386","stageGuideHTMLM","button","","<button class=""stage-guide-item '+(st[i]?'on':'')+'"" onclick=""toggleStageGuideM('+i+')"">"
"C02043","local/mobile.html","2392","relationshipMapHTMLM","button","관계 설정","<button class=""hint"" style=""margin-top:7px;color:var(--blue)"" onclick=""relationshipEditSheetM(\''+k+'\')"">"
"C02044","local/mobile.html","2393","relationshipEditSheetM","select","'+['의사결정자','핵심담당자','실무자','영향자','정보제공자'].map(function(x){return '","<select id=""rel-role-m"" style=""width:100%;margin:6px 0 12px;border:1px solid var(--line-2);border-radius:11px;padding:12px;font:inherit"">"
"C02045","local/mobile.html","2393","relationshipEditSheetM","select","'+['우호적','중립','부정적','미확인'].map(function(x){return '","<select id=""rel-tone-m"" style=""width:100%;margin:6px 0 14px;border:1px solid var(--line-2);border-radius:11px;padding:12px;font:inherit"">"
"C02046","local/mobile.html","2393","relationshipEditSheetM","button","관계 저장","<button class=""btn btn-primary"" onclick=""saveRelationshipM()"">"
"C02047","local/mobile.html","2396","quoteHistoryHTMLM","button","＋ 새 버전","<button onclick=""quoteSheetM()"" style=""color:var(--blue);font-weight:850"">"
"C02048","local/mobile.html","2397","quoteSheetM","input","","<input id=""qv-amt-m"" type=""text"" inputmode=""decimal"" data-money min=""0"" step=""10000"" value=""'+(last||'')+'"" style=""width:100%;box-sizing:border-box;margin:6px 0 10px;border:1px solid var(--line-2);border-radius:11px;padding:12px;font:inherit"">"
"C02049","local/mobile.html","2397","quoteSheetM","textarea","","<textarea id=""qv-reason-m"" rows=""3"" placeholder=""예: 공사 범위 조정"" style=""width:100%;box-sizing:border-box;margin:6px 0 12px;border:1px solid var(--line-2);border-radius:11px;padding:12px;font:inherit"">"
"C02050","local/mobile.html","2397","quoteSheetM","button","새 견적 버전 저장","<button class=""btn btn-primary"" onclick=""saveQuoteVersionM()"">"
"C02051","local/mobile.html","2416","attachmentPanelHTMLM","button","📷 사진 추가","<button onclick=""openAttachmentPickerM(\'photo\')"">"
"C02052","local/mobile.html","2416","attachmentPanelHTMLM","button","📎 자료 추가","<button onclick=""openAttachmentPickerM(\'file\')"">"
"C02053","local/mobile.html","2416","attachmentPanelHTMLM","button","","<button class=""attach-tile '+(/^image\//.test(x.mime_type||'')?'':'file')+'"" onclick=""openAttachmentGalleryM()"">"
"C02054","local/mobile.html","2416","attachmentPanelHTMLM","button","최근 사진 '+photos.length+'장 · 전체보기 →","<button class=""hint"" style=""width:100%;margin-top:9px;text-align:right;color:var(--blue);font-weight:850"" onclick=""openAttachmentGalleryM()"">"
"C02055","local/mobile.html","2417","installAttachmentInputsM","input","","<input id=""attach-photo-m"" type=""file"" accept=""image/*"" capture=""environment"" multiple>"
"C02056","local/mobile.html","2417","installAttachmentInputsM","input","';document.body.appendChild(box);document.getElementById('attach-photo-m').oncha","<input id=""attach-file-m"" type=""file"" accept=""image/*,.pdf,.doc,.docx,.xls,.xlsx,.ppt,.pptx"" multiple>"
"C02057","local/mobile.html","2421","openAttachmentMetaM","select","'+ATTACH_CATEGORIES_M.map(function(x){return '","<select id=""attach-cat-m"">"
"C02058","local/mobile.html","2421","openAttachmentMetaM","button","=0?'on':'')+'"" data-tag=""'+escAttr(x)+'"" onclick=""toggleAttachTagM(this.dataset.","<button class=""'+((G.attachTags||[]).indexOf(x)>"
"C02059","local/mobile.html","2421","openAttachmentMetaM","textarea","'+esc(memo)+'","<textarea id=""attach-memo-m"" rows=""3"" placeholder=""예: 배수로 주변 들뜸 확인"">"
"C02060","local/mobile.html","2421","openAttachmentMetaM","button","'+files.length+'개 파일 등록","<button class=""btn btn-primary"" id=""attach-save-m"" onclick=""saveAttachmentsM()"">"
"C02061","local/mobile.html","2433","quickSitesHTMLM","button","'+x[1]+'","<button class=""'+(mode===x[0]?'on':'')+'"" onclick=""G.quickMode=\''+x[0]+'\';render()"">"
"C02062","local/mobile.html","2433","quickSitesHTMLM","button","","<button class=""quick-row"" data-id=""'+escAttr(d.id)+'"" onclick=""G.deal=this.dataset.id;render()"">"
"C02063","local/mobile.html","2437","quickSitesHTMLM","button","'+(d.favorite?'★ 즐겨찾기':'☆ 즐겨찾기')+'","<button class=""favorite-btn-m '+(d.favorite?'on':'')+'"" onclick=""toggleFavoriteM()"">"
"C02064","local/mobile.html","2459","stageGuideHTMLM","button","","<button class=""stage-guide-item '+(on?'on ':'')+(x.auto?'auto ':'')+(x.required?'required':'')+'"" onclick=""toggleStageGuideM('+i+')"">"
"C02065","local/mobile.html","2467","askResultHTMLM","button","","<button class=""lrow"" data-id=""'+escAttr(d.id)+'"" onclick=""G.deal=this.dataset.id;G.tab=\'mine\';render()"">"
"C02066","local/mobile.html","2469","askResultHTMLM","button","소장 번호 없음","<button data-field=""missing"" onclick=""askExampleM(\'관리소장 휴대폰이 없는 현장\')"">"
"C02067","local/mobile.html","2469","askResultHTMLM","button","견적 후 정체","<button onclick=""askExampleM(\'이번 달 견적 보냈는데 아직 경쟁단계로 안 간 곳\')"">"
"C02068","local/mobile.html","2500","relCardM","button","'+esc(i.nba)+'","<button class=""primary"" onclick=""relActionM(\''+(i.channel==='call'?'call':'kakao')+'\')"">"
"C02069","local/mobile.html","2500","relCardM","button","30일 접촉 보류","<button onclick=""relHoldM(30)"">"
"C02070","local/mobile.html","2512","relPurposeChangedM","select","'+REL_PURPOSES_M.map(function(x){return '","<select id=""m-rmpurpose"" onchange=""relPurposeChangedM()"">"
"C02071","local/mobile.html","2534","ctxHeaderM","input"," 발송이력에 견적 Version 연결","<input id=""m-ctx-quote"" type=""checkbox"" '+(RM_M.attachQuote?'checked':'')+' '+(!q?'disabled':'')+' onchange=""ctxQuoteChangedM()"">"
"C02072","local/mobile.html","2586","asqCardM","a","아파트스퀘어 프로젝트 열기 ↗","<a class=""m-asq-open"" href=""'+escAttr(url)+'"" target=""_blank"" rel=""noopener noreferrer"">"
"C02073","local/mobile.html","2590","asqCardM","button","","<button class=""wake-row"" data-id=""'+escAttr(x.d.id)+'"" onclick=""G.deal=this.dataset.id;G.tab=\'mine\';render()"">"
"C02074","local/next-action-picker.js","11","subHtml","select","'+secondary[g].map(t=>'","<select id=""'+id+'-sub"">"
"C02075","local/next-action-picker.js","12","html","select","'+groups.map(t=>'","<select hidden id=""'+id+'"" data-original=""'+escape(original)+'"" onchange=""NextActionPicker.change(\''+id+'\')"">"
"C02076","local/next-action-picker.js","12","html","button","'+t+'","<button type=""button"" data-group=""'+t+'"" aria-pressed=""'+(t===g)+'"" onclick=""NextActionPicker.choose(\''+id+'\',this.dataset.group)"">"
"C02077","local/next-action-picker.js","12","html","button","추천 · '+r.label+'","<button class=""next-picker-recommend"" type=""button"" data-stage=""'+escape(stage)+'"" onclick=""NextActionPicker.recommend(\''+id+'\',this.dataset.stage,\''+textId+'\',\''+dueId+'\')"">"
"C02078","local/stage-transition-ui.js","9","fieldHTML","input","'+esc(x)+'","<input type=""checkbox"" name=""'+id+'"" value=""'+esc(x)+'"" '+(Array.isArray(v)&&v.includes(x)?'checked':'')+'>"
